전남,고흥군,5,7,1,8,7,40,25,14,14,28,17,31,83,76,78,143,118,90,83,83,125,93,57
전남,곡성군,11,16,15,18,23,38,24,21,18,17,25,29,45,41,49,46,70,40,23,22,26,27,32
전남,광양시,11,13,7,22,43,67,57,29,26,23,26,52,64,54,95,112,93,76,62,46,110,78,102
전남,구례군,32,16,35,68,62,38,39,16,27,45,32,39,59,29,53,62,65,28,14,25,30,30,25
전남,나주시,32,4,3,18,21,19,19,31,38,30,36,19,45,62,74,59,57,27,18,22,20,21,23
전남,담양군,21,22,12,20,15,16,17,26,13,19,13,27,70,46,63,70,77,41,23,21,23,32,32
전남,목포시,20,8,10,21,69,30,27,13,42,16,13,25,25,42,45,29,25,13,14,16,32,16,15
전남,무안군,10,12,7,16,11,13,37,35,52,28,26,28,43,52,56,45,27,27,21,24,29,21,23
전남,보성군,5,1,11,22,38,33,28,27,31,23,21,22,51,65,66,137,87,38,31,41,50,47,51
전남,순천시,33,8,13,47,60,68,62,37,74,60,31,64,132,191,267,204,205,132,63,102,142,172,151
전남,신안군,27,12,3,16,39,20,27,20,26,20,13,19,25,21,39,39,33,16,18,29,26,18,18
전남,여수시,1,1,7,20,46,55,40,37,50,37,27,23,52,36,89,64,84,80,52,46,55,52,62
전남,영광군,14,7,16,36,16,25,34,35,43,17,16,17,28,42,44,42,68,27,16,20,25,39,41
전남,영암군,19,11,10,12,8,8,14,15,31,40,27,35,39,63,52,47,26,24,10,24,18,15,19
전남,완도군,2,3,8,13,13,8,9,8,12,8,7,10,40,43,64,56,45,51,28,28,43,27,72
전남,장성군,0,12,5,16,34,37,40,18,7,13,14,36,104,44,71,65,88,36,21,26,49,48,41
전남,장흥군,10,8,5,11,21,22,19,14,12,10,7,19,31,49,39,79,66,32,10,24,41,45,17
전남,진도군,19,15,4,19,5,7,11,19,47,15,24,13,41,89,129,91,86,80,25,33,56,48,50
전남,함평군,13,5,8,18,11,16,26,20,24,20,23,32,38,40,46,78,40,20,19,17,34,31,31
전남,해남군,7,19,30,28,35,40,23,21,34,15,27,48,118,133,247,139,112,67,64,94,116,86,75
전남,화순군,20,14,19,27,49,42,54,32,37,37,18,29,87,42,67,80,56,32,26,32,37,36,43
경북,경북,218,122,80,342,634,603,583,601,369,340,298,453,654,440,463,750,660,555,278,268,387,438,364
경북,경산시,2,0,1,14,40,28,14,8,13,9,13,23,42,12,20,35,38,36,15,24,25,22,17
경북,경주시,16,5,3,38,39,36,51,62,61,42,46,45,99,59,54,96,88,61,28,27,43,47,27
경북,고령군,56,49,17,47,100,96,72,70,26,48,33,74,52,42,38,40,28,23,25,19,16,22,33
경북,구미시,2,1,2,9,16,57,36,47,34,25,21,38,42,36,59,65,57,40,24,18,22,50,24
경북,군위군,0,0,0,0,1,3,4,2,1,1,0,1,2,1,1,4,3,3,2,3,2,3,0
경북,김천시,34,4,4,47,85,62,100,89,41,31,38,27,50,52,52,170,75,122,51,47,71,68,70
경북,문경시,2,0,0,1,8,6,8,14,9,4,8,10,16,6,10,4,10,11,0,3,8,2,1
경북,봉화군,0,1,0,1,2,0,3,4,1,0,1,1,3,1,1,5,6,20,0,0,0,0,0
경북,상주시,12,12,9,16,36,47,52,68,59,41,36,48,73,70,58,73,83,45,35,23,70,82,69
경북,성주군,24,25,17,61,117,97,82,67,33,37,27,48,93,35,28,48,39,40,13,22,13,21,24
경북,안동시,0,1,0,2,5,7,10,11,3,17,10,6,7,7,7,2,9,6,2,2,2,1,3
경북,영덕군,3,0,1,7,5,4,9,6,8,5,4,0,4,2,4,3,5,8,3,2,4,1,4
경북,영양군,0,0,0,0,0,0,2,1,0,1,0,1,1,0,3,0,5,0,0,0,0,0,1
경북,영주시,0,0,0,2,1,1,4,4,3,3,4,3,3,5,2,6,2,3,0,0,0,2,1
경북,영천시,5,0,1,14,35,7,23,7,12,18,10,32,38,28,28,42,34,17,17,28,28,16,23
경북,예천군,1,1,1,2,5,5,2,4,8,5,1,2,5,1,3,1,4,5,1,0,2,3,0
경북,울릉군,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,3,0,0,0,1,0
경북,울진군,4,0,0,1,1,1,2,4,2,2,2,3,4,2,2,2,3,4,3,1,1,1,0
경북,의성군,2,0,1,0,1,1,2,5,2,1,1,8,3,1,5,3,2,1,0,1,4,2,2
경북,청도군,26,6,4,13,60,61,28,30,13,14,11,18,37,27,23,29,57,48,17,12,28,33,21
경북,청송군,0,0,0,2,2,0,4,4,1,0,2,3,2,1,0,1,3,1,4,0,0,1,0
경북,칠곡군,27,14,17,48,48,49,52,51,26,13,20,34,46,28,42,41,61,30,14,13,17,24,23
경북,포항시 남구,1,1,1,13,12,16,11,20,4,13,5,18,18,13,9,37,19,14,9,11,13,14,10
경북,포항시 북구,1,2,1,4,14,19,11,23,9,10,5,10,14,11,13,43,29,14,15,12,18,22,11
경남,경남,353,312,216,647,788,585,761,658,500,619,581,1249,1471,1169,1591,2338,2186,1239,839,1064,1246,1332,1085
경남,거제시,4,17,7,65,56,29,31,24,6,17,31,69,85,82,124,103,155,120,106,137,133,162,158
경남,거창군,10,5,22,33,64,11,30,31,11,38,22,80,120,54,104,88,99,39,60,26,51,71,40
